,school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3,Unnamed: 0
258,"GP;""F"";17;""U"";""GT3"";""T"";3;2;""other"";""other"";""course"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;4;2;1;1;3;4;""14"";""14"";15",258.0
259,"GP;""F"";17;""U"";""LE3"";""T"";1;1;""at_home"";""at_home"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;2;4;10;""11"";""10"";10",259.0
260,"GP;""F"";16;""U"";""GT3"";""T"";1;2;""other"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";5;3;5;1;2;5;4;""12"";""11"";11",260.0
261,"GP;""F"";17;""R"";""GT3"";""T"";2;1;""at_home"";""services"";""course"";""mother"";3;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";2;1;1;1;1;3;2;""13"";""13"";13",261.0
262,"GP;""F"";17;""R"";""LE3"";""A"";1;4;""other"";""other"";""course"";""other"";4;1;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;5;4;1;1;5;14;""9"";""9"";8",262.0
263,"GP;""M"";18;""U"";""GT3"";""T"";2;2;""other"";""services"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";5;5;4;3;5;2;16;""8"";""7"";8",263.0
264,"GP;""F"";17;""U"";""LE3"";""A"";2;2;""other"";""other"";""home"";""mother"";1;1;1;""no"";""yes"";""no"";""no"";""no"";""no"";""yes"";""no"";3;1;2;1;1;1;8;""11"";""9"";10",264.0
265,"GP;""F"";17;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";2;3;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;3;5;4;""15"";""14"";15",265.0
266,"GP;""F"";17;""U"";""LE3"";""A"";4;2;""teacher"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;2;1;1;4;4;""15"";""14"";14",266.0
267,"GP;""M"";17;""U"";""LE3"";""T"";4;3;""health"";""other"";""course"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";2;5;5;1;4;5;8;""15"";""15"";15",267.0
268,"GP;""M"";17;""R"";""LE3"";""A"";4;4;""teacher"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;3;3;2;3;4;0;""12"";""12"";12",268.0
269,"GP;""M"";16;""U"";""LE3"";""T"";4;3;""teacher"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;4;5;1;1;3;7;""14"";""14"";15",269.0
270,"GP;""M"";16;""U"";""GT3"";""T"";4;4;""services"";""services"";""course"";""mother"";1;1;0;""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;2;1;2;5;4;""14"";""15"";15",270.0
271,"GP;""F"";17;""U"";""GT3"";""T"";4;4;""teacher"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";5;3;1;1;4;5;2;""11"";""11"";12",271.0
272,"GP;""M"";17;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""father"";2;3;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;3;3;1;1;1;2;""13"";""14"";15",272.0
273,"GP;""F"";17;""U"";""GT3"";""T"";3;3;""services"";""other"";""home"";""mother"";2;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;2;2;3;5;10;""11"";""11"";11",273.0
274,"GP;""F"";17;""U"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";1;2;0;""yes"";""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";4;3;2;1;1;4;10;""10"";""9"";10",274.0
275,"GP;""F"";18;""U"";""GT3"";""T"";2;1;""other"";""other"";""course"";""other"";2;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;4;4;1;1;3;10;""12"";""10"";11",275.0
276,"GP;""M"";16;""U"";""GT3"";""T"";2;1;""other"";""other"";""course"";""mother"";3;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;4;7;""15"";""16"";16",276.0
277,"GP;""F"";17;""U"";""GT3"";""T"";1;1;""other"";""services"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;4;1;2;5;4;""11"";""10"";11",277.0
278,"GP;""M"";17;""U"";""GT3"";""T"";2;3;""other"";""other"";""course"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;2;2;1;1;2;2;""9"";""12"";13",278.0
279,"GP;""M"";22;""U"";""GT3"";""T"";3;1;""services"";""services"";""other"";""mother"";1;1;3;""no"";""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";5;4;5;5;5;1;12;""7"";""8"";5",279.0
280,"GP;""M"";18;""R"";""LE3"";""T"";3;3;""other"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;3;5;8;""10"";""9"";10",280.0
281,"GP;""M"";16;""U"";""GT3"";""T"";0;2;""other"";""other"";""other"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;2;2;4;5;0;""11"";""12"";11",281.0
282,"GP;""M"";18;""U"";""GT3"";""T"";3;2;""services"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";4;4;5;2;4;5;8;""7"";""8"";7",282.0
283,"GP;""M"";16;""U"";""GT3"";""T"";3;3;""at_home"";""other"";""reputation"";""other"";3;2;1;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;3;3;1;3;2;4;""9"";""11"";10",283.0
284,"GP;""M"";18;""U"";""GT3"";""T"";2;1;""services"";""services"";""other"";""mother"";1;1;2;""no"";""no"";""no"";""no"";""no"";""no"";""yes"";""no"";3;2;5;2;5;5;4;""7"";""8"";6",284.0
285,"GP;""M"";16;""R"";""GT3"";""T"";2;1;""other"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";""no"";3;3;2;1;3;3;2;""14"";""13"";12",285.0
286,"GP;""M"";17;""R"";""GT3"";""T"";2;1;""other"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;2;2;4;5;0;""12"";""12"";13",286.0
287,"GP;""M"";17;""U"";""LE3"";""T"";1;1;""health"";""other"";""course"";""mother"";2;1;1;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;4;1;2;5;0;""9"";""10"";10",287.0
288,"GP;""F"";18;""U"";""LE3"";""A"";2;1;""other"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;3;4;1;3;5;2;""12"";""12"";13",288.0
289,"GP;""F"";17;""U"";""LE3"";""T"";4;2;""teacher"";""services"";""reputation"";""mother"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;3;1;1;4;2;""14"";""15"";17",289.0
290,"GP;""F"";19;""U"";""GT3"";""T"";2;2;""services"";""services"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;5;0;""10"";""10"";11",290.0
291,"GP;""M"";18;""U"";""LE3"";""T"";2;1;""services"";""other"";""course"";""mother"";3;2;1;""no"";""no"";""no"";""yes"";""no"";""no"";""yes"";""no"";4;4;5;4;4;5;4;""11"";""10"";11",291.0
292,"GP;""F"";17;""R"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;4;1;3;5;2;""11"";""12"";14",292.0
293,"GP;""F"";18;""U"";""LE3"";""T"";1;1;""other"";""at_home"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;4;3;2;3;3;4;""11"";""12"";14",293.0
294,"GP;""F"";18;""R"";""GT3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;2;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;2;3;1;1;5;4;""11"";""11"";13",294.0
295,"GP;""M"";19;""U"";""LE3"";""A"";4;3;""services"";""at_home"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;1;1;1;1;4;""11"";""13"";14",295.0
296,"GP;""M"";18;""U"";""GT3"";""T"";2;1;""other"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;2;4;1;2;4;2;""16"";""16"";16",296.0
297,"GP;""M"";17;""R"";""GT3"";""T"";2;2;""other"";""services"";""other"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""no"";""no"";""no"";""no"";5;2;2;1;1;4;0;""9"";""10"";10",297.0
298,"GP;""F"";17;""U"";""LE3"";""T"";2;2;""services"";""services"";""course"";""father"";1;4;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;4;1;1;1;2;2;""10"";""11"";12",298.0
299,"GP;""F"";20;""R"";""GT3"";""T"";2;1;""other"";""other"";""course"";""other"";2;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";1;2;3;1;2;2;8;""10"";""12"";12",299.0
300,"GP;""F"";18;""U"";""GT3"";""T"";4;3;""services"";""other"";""home"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";3;1;2;1;3;2;2;""15"";""15"";15",300.0
301,"GP;""M"";18;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;2;1;1;3;2;""10"";""10"";11",301.0
302,"GP;""M"";18;""R"";""GT3"";""T"";3;2;""other"";""other"";""course"";""mother"";1;3;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";""no"";5;3;2;1;1;3;2;""10"";""11"";12",302.0
303,"GP;""F"";17;""U"";""GT3"";""T"";3;3;""other"";""other"";""home"";""mother"";1;3;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";""no"";3;2;3;1;1;4;2;""15"";""12"";13",303.0
304,"GP;""F"";18;""U"";""GT3"";""T"";2;2;""at_home"";""services"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;1;3;0;""11"";""12"";13",304.0
305,"GP;""M"";17;""U"";""GT3"";""T"";2;2;""other"";""other"";""home"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";4;4;4;2;3;4;8;""8"";""8"";9",305.0
306,"GP;""M"";18;""R"";""LE3"";""A"";3;4;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;5;3;4;1;6;""15"";""16"";16",306.0
307,"GP;""M"";17;""U"";""GT3"";""T"";3;1;""services"";""other"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;4;3;4;5;0;""11"";""11"";14",307.0
308,"GP;""F"";18;""R"";""GT3"";""T"";4;4;""teacher"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;4;2;2;4;8;""10"";""11"";12",308.0
309,"GP;""M"";18;""U"";""GT3"";""T"";4;2;""health"";""other"";""reputation"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;3;5;4;""10"";""12"";14",309.0
310,"GP;""F"";18;""R"";""GT3"";""T"";2;1;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;3;5;1;2;3;12;""8"";""9"";10",310.0
311,"GP;""F"";19;""U"";""GT3"";""T"";3;3;""other"";""services"";""home"";""other"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;5;3;3;5;16;""11"";""12"";12",311.0
312,"GP;""F"";18;""U"";""GT3"";""T"";2;3;""other"";""services"";""reputation"";""father"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;5;5;1;3;2;10;""16"";""16"";16",312.0
313,"GP;""F"";18;""U"";""LE3"";""T"";1;1;""other"";""other"";""home"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;4;3;1;1;3;2;""13"";""13"";13",313.0
314,"GP;""M"";17;""R"";""GT3"";""T"";1;2;""at_home"";""at_home"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""no"";""yes"";3;5;2;2;2;1;2;""16"";""17"";18",314.0
315,"GP;""F"";18;""U"";""GT3"";""T"";2;1;""other"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;5;1;2;1;8;""14"";""14"";15",315.0
316,"GP;""F"";17;""U"";""GT3"";""T"";2;4;""at_home"";""health"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;1;1;6;""15"";""16"";16",316.0
317,"GP;""F"";17;""U"";""LE3"";""T"";2;2;""services"";""other"";""course"";""mother"";2;2;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;4;2;3;5;6;""12"";""12"";12",317.0
318,"GP;""F"";18;""R"";""GT3"";""A"";3;2;""other"";""services"";""home"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";4;1;1;1;1;5;15;""12"";""9"";10",318.0
319,"GP;""M"";18;""U"";""GT3"";""T"";4;4;""teacher"";""services"";""home"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;2;4;1;4;3;6;""11"";""12"";12",319.0
320,"GP;""F"";18;""U"";""GT3"";""T"";4;4;""health"";""health"";""reputation"";""father"";1;2;1;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";2;4;4;1;1;4;2;""14"";""12"";13",320.0
321,"GP;""F"";17;""U"";""GT3"";""T"";2;2;""other"";""services"";""reputation"";""father"";3;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;1;1;8;""13"";""15"";15",321.0
322,"GP;""F"";19;""R"";""GT3"";""T"";3;2;""services"";""services"";""reputation"";""father"";1;2;1;""yes"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""no"";3;3;3;4;3;3;0;""9"";""8"";10",322.0
323,"GP;""M"";18;""U"";""LE3"";""T"";4;3;""teacher"";""services"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;3;1;2;1;0;""10"";""10"";10",323.0
324,"GP;""M"";18;""U"";""GT3"";""T"";1;2;""at_home"";""other"";""home"";""other"";2;1;0;""no"";""no"";""no"";""no"";""no"";""no"";""yes"";""no"";3;4;4;2;4;4;10;""10"";""10"";11",324.0
325,"GP;""M"";17;""U"";""LE3"";""A"";4;1;""services"";""other"";""home"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;5;4;2;4;5;22;""11"";""11"";10",325.0
326,"GP;""M"";17;""U"";""LE3"";""A"";3;2;""teacher"";""services"";""home"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;3;4;3;18;""13"";""13"";13",326.0
327,"GP;""F"";18;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""reputation"";""mother"";2;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;2;2;1;1;3;2;""17"";""17"";18",327.0
328,"GP;""F"";18;""U"";""GT3"";""T"";1;1;""other"";""other"";""home"";""mother"";2;2;0;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;4;1;1;4;0;""12"";""13"";13",328.0
329,"GP;""F"";17;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;4;5;1;2;5;12;""12"";""12"";14",329.0
330,"GP;""F"";18;""U"";""GT3"";""T"";2;1;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;1;1;1;5;10;""12"";""13"";14",330.0
331,"GP;""M"";17;""U"";""GT3"";""T"";1;1;""other"";""other"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;3;1;2;4;0;""12"";""12"";12",331.0
332,"GP;""F"";18;""U"";""GT3"";""T"";2;2;""at_home"";""at_home"";""other"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;2;0;""18"";""18"";18",332.0
333,"GP;""F"";17;""U"";""GT3"";""T"";1;1;""services"";""teacher"";""reputation"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;3;0;""13"";""13"";14",333.0
334,"GP;""M"";18;""U"";""GT3"";""T"";2;1;""services"";""services"";""reputation"";""mother"";1;3;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;4;1;3;2;0;""14"";""15"";15",334.0
335,"GP;""M"";18;""U"";""LE3"";""A"";4;4;""teacher"";""teacher"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;3;1;1;2;0;""17"";""17"";17",335.0
336,"GP;""M"";18;""U"";""GT3"";""T"";4;2;""teacher"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;4;5;2;""15"";""16"";16",336.0
337,"GP;""F"";17;""U"";""GT3"";""T"";4;3;""health"";""services"";""reputation"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;2;2;1;2;3;0;""17"";""18"";18",337.0
338,"GP;""F"";17;""R"";""LE3"";""T"";3;1;""services"";""other"";""reputation"";""mother"";2;4;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;1;2;1;1;3;0;""18"";""19"";19",338.0
339,"GP;""M"";18;""R"";""LE3"";""T"";3;2;""services"";""other"";""reputation"";""mother"";2;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;2;1;1;4;0;""14"";""15"";15",339.0
340,"GP;""M"";17;""U"";""GT3"";""T"";3;3;""health"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;3;5;0;""14"";""15"";15",340.0
341,"GP;""F"";19;""U"";""GT3"";""T"";4;4;""health"";""other"";""reputation"";""other"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;3;4;2;3;2;2;""14"";""13"";13",341.0
342,"GP;""F"";18;""U"";""LE3"";""T"";4;3;""other"";""other"";""home"";""other"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;5;1;2;2;0;""13"";""14"";14",342.0
343,"GP;""F"";18;""U"";""GT3"";""T"";4;3;""other"";""other"";""reputation"";""father"";1;4;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;3;0;""16"";""17"";17",343.0
344,"GP;""M"";18;""U"";""LE3"";""T"";4;4;""teacher"";""teacher"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";1;4;2;2;2;1;0;""18"";""18"";17",344.0
345,"GP;""F"";18;""U"";""LE3"";""A"";4;4;""health"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;4;1;1;4;0;""14"";""15"";15",345.0
346,"GP;""M"";17;""U"";""LE3"";""T"";4;4;""other"";""teacher"";""home"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;1;2;2;5;0;""12"";""13"";13",346.0
347,"GP;""F"";17;""R"";""GT3"";""T"";4;4;""services"";""services"";""reputation"";""mother"";2;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;4;1;1;5;0;""7"";""7"";8",347.0
348,"GP;""F"";17;""U"";""GT3"";""T"";4;2;""other"";""other"";""reputation"";""mother"";2;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;3;0;""16"";""16"";16",348.0
349,"GP;""F"";17;""U"";""GT3"";""T"";3;2;""health"";""health"";""reputation"";""father"";1;4;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;2;2;1;2;5;0;""18"";""18"";18",349.0
350,"GP;""M"";19;""R"";""LE3"";""T"";2;1;""at_home"";""services"";""course"";""mother"";2;3;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;1;1;1;5;0;""9"";""10"";11",350.0
351,"GP;""M"";20;""U"";""GT3"";""A"";3;2;""services"";""other"";""course"";""other"";1;1;2;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;5;3;1;1;5;0;""14"";""15"";15",351.0
352,"GP;""M"";19;""R"";""GT3"";""T"";3;3;""other"";""services"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;5;3;1;2;5;0;""10"";""10"";11",352.0
353,"GP;""F"";18;""U"";""GT3"";""T"";1;4;""other"";""teacher"";""home"";""mother"";1;2;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""no"";""yes"";3;4;4;1;2;5;2;""10"";""10"";11",353.0
354,"GP;""F"";18;""U"";""GT3"";""T"";2;1;""services"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;2;1;2;""12"";""12"";15",354.0
355,"GP;""F"";17;""U"";""GT3"";""T"";2;3;""other"";""other"";""course"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;1;1;1;3;2;""11"";""12"";14",355.0
356,"GP;""F"";17;""R"";""GT3"";""T"";4;4;""teacher"";""teacher"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;4;1;1;5;2;""15"";""16"";17",356.0
357,"GP;""F"";18;""U"";""GT3"";""T"";4;3;""other"";""other"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;4;1;1;5;2;""14"";""15"";17",357.0
358,"GP;""F"";18;""U"";""LE3"";""T"";4;3;""health"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;2;4;1;4;1;8;""12"";""12"";15",358.0
359,"GP;""F"";17;""R"";""GT3"";""T"";3;4;""at_home"";""services"";""course"";""father"";1;3;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;4;2;5;5;2;""15"";""15"";17",359.0
360,"GP;""F"";18;""U"";""GT3"";""T"";3;3;""at_home"";""other"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;4;1;1;3;8;""11"";""12"";14",360.0
361,"GP;""M"";19;""U"";""GT3"";""T"";4;2;""health"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;4;1;1;1;9;""11"";""10"";10",361.0
362,"GP;""F"";18;""U"";""GT3"";""T"";4;4;""teacher"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;3;3;5;0;""12"";""11"";13",362.0
363,"GP;""F"";18;""U"";""GT3"";""T"";3;4;""other"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;4;1;1;1;4;""11"";""12"";14",363.0
364,"GP;""F"";17;""U"";""GT3"";""T"";4;4;""health"";""health"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;4;1;2;5;2;""14"";""15"";17",364.0
365,"GP;""F"";17;""U"";""GT3"";""A"";4;3;""services"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;2;2;1;2;5;14;""15"";""14"";17",365.0
366,"GP;""F"";17;""U"";""LE3"";""A"";3;3;""services"";""other"";""home"";""mother"";1;2;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;5;0;""12"";""12"";13",366.0
367,"GP;""F"";17;""U"";""LE3"";""T"";2;1;""other"";""other"";""home"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;3;2;2;2;2;""11"";""12"";14",367.0
368,"GP;""M"";18;""U"";""LE3"";""T"";4;4;""other"";""other"";""reputation"";""father"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;2;5;3;4;5;2;""8"";""9"";11",368.0
369,"GP;""F"";19;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";3;3;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";""yes"";1;5;5;4;3;5;12;""10"";""10"";11",369.0
370,"GP;""F"";19;""U"";""LE3"";""A"";1;1;""other"";""other"";""course"";""other"";3;2;2;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";5;3;4;1;1;4;2;""8"";""8"";9",370.0
371,"GP;""F"";18;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;5;2;4;5;2;""10"";""10"";10",371.0
372,"GP;""F"";17;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;2;2;1;1;3;4;""14"";""13"";13",372.0
373,"GP;""F"";17;""R"";""LE3"";""T"";2;2;""services"";""services"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;3;2;2;2;3;0;""11"";""11"";10",373.0
374,"GP;""F"";17;""U"";""GT3"";""T"";3;1;""services"";""services"";""course"";""father"";1;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";3;4;3;2;3;5;0;""17"";""18"";17",374.0
